Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       6/12          bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [474]
[198]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [198]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<ActiveObject, std::allocator<ActiveObject> >::_M_check_len(unsigned long, char const*) const [483]
[199]    0.0    0.00    0.00      12         std::vector<ActiveObject, std::allocator<ActiveObject> >::size() const [199]
-----------------------------------------------
                0.00    0.00       1/12          std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_Vector_impl::~_Vector_impl() [652]
                0.00    0.00      11/12          std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_impl::~_Deque_impl() [221]
[200]    0.0    0.00    0.00      12         std::allocator<void (*)(int)>::~allocator() [200]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<void (*)(int)>::~new_allocator() [195]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [203]
[201]    0.0    0.00    0.00      12         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [201]
                0.00    0.00      12/18          std::allocator<std::vector<int, std::allocator<int> > >::allocator() [146]
                0.00    0.00      12/48          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [78]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [332]
[202]    0.0    0.00    0.00      12         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data&) [202]
                0.00    0.00      36/36          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data const&) [93]
                0.00    0.00      12/48          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [78]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [209]
[203]    0.0    0.00    0.00      12         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [203]
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [201]
-----------------------------------------------
                0.00    0.00      12/12          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [321]
[204]    0.0    0.00    0.00      12         std::_Bit_iterator::_Bit_iterator() [204]
                0.00    0.00      12/46          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [79]
-----------------------------------------------
                0.00    0.00      12/12          std::move_iterator<ActiveObject*> std::__make_move_if_noexcept_iterator<ActiveObject, std::move_iterator<ActiveObject*> >(ActiveObject*) [213]
[205]    0.0    0.00    0.00      12         std::move_iterator<ActiveObject*>::move_iterator(ActiveObject*) [205]
                0.00    0.00      12/12          std::remove_reference<ActiveObject*&>::type&& std::move<ActiveObject*&>(ActiveObject*&) [214]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [196]
[206]    0.0    0.00    0.00      12         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&) [206]
                0.00    0.00      12/48          std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [77]
-----------------------------------------------
                0.00    0.00       4/12          PipeLine::join() [588]
                0.00    0.00       8/12          PipeLine::start(void (*)(int)) [589]
[207]    0.0    0.00    0.00      12         std::vector<ActiveObject, std::allocator<ActiveObject> >::operator[](unsigned long) [207]
-----------------------------------------------
                0.00    0.00       1/12          kruskal(Graph&) [572]
                0.00    0.00       3/12          prim(Graph&) [462]
                0.00    0.00       4/12          Tree::getAdj() const [370]
                0.00    0.00       4/12          Graph::getAdj() const [372]
[208]    0.0    0.00    0.00      12         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [208]
                0.00    0.00      12/18          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [140]
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [196]
                0.00    0.00      12/51          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [73]
                0.00    0.00      12/18          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [149]
                0.00    0.00      12/66          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [70]
                0.00    0.00      12/79          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [47]
                0.00    0.00      12/20          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [128]
                0.00    0.00      12/20          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [129]
                0.00    0.00      12/17          std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [158]
-----------------------------------------------
                0.00    0.00       1/12          Graph::Graph(int, int) [580]
                0.00    0.00       1/12          Graph::Graph() [581]
                0.00    0.00       2/12          Tree::Tree() [578]
                0.00    0.00       8/12          Tree::Tree(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [366]
[209]    0.0    0.00    0.00      12         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [209]
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [203]
-----------------------------------------------
                0.00    0.00      12/12          Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [445]
[210]    0.0    0.00    0.00      12         Edge* std::__niter_base<Edge*>(Edge*) [210]
-----------------------------------------------
                0.00    0.00      12/12          pollfd* std::__relocate_a<pollfd*, pollfd*, std::allocator<pollfd> >(pollfd*, pollfd*, pollfd*, std::allocator<pollfd>&) [446]
[211]    0.0    0.00    0.00      12         pollfd* std::__niter_base<pollfd*>(pollfd*) [211]
-----------------------------------------------
                0.00    0.00      12/12          void (**std::__relocate_a<void (**)(int), void (**)(int), std::allocator<void (*)(int)> >(void (**)(int), void (**)(int), void (**)(int), std::allocator<void (*)(int)>&))(int) [447]
[212]    0.0    0.00    0.00      12         void (**std::__niter_base<void (**)(int)>(void (**)(int)))(int) [212]
-----------------------------------------------
                0.00    0.00      12/12          ActiveObject* std::__uninitialized_move_if_noexcept_a<ActiveObject*, ActiveObject*, std::allocator<ActiveObject> >(ActiveObject*, ActiveObject*, ActiveObject*, std::allocator<ActiveObject>&) [346]
